NFT_ID,X_POSITION,Y_POSITION,DISTANCE_TO_EDGE
3210,10,33,9
3211,11,33,10
3212,12,33,11
3213,13,33,12
3214,14,33,13
3215,15,33,14
3216,16,33,15
3217,17,33,16
3218,18,33,17
3219,19,33,18
3220,20,33,19
3221,21,33,20
3222,22,33,21
3223,23,33,22
3224,24,33,23
3225,25,33,24
3226,26,33,25
3227,27,33,26
3228,28,33,27
3229,29,33,28
3230,30,33,29
3231,31,33,30
3232,32,33,31
3233,33,33,32
3234,34,33,32
3235,35,33,32
3236,36,33,32
3237,37,33,32
3238,38,33,32
3239,39,33,32
3240,40,33,32
3241,41,33,32
3242,42,33,32
3243,43,33,32
3244,44,33,32
3245,45,33,32
3246,46,33,32
3247,47,33,32
3248,48,33,32
3249,49,33,32
3250,50,33,32
3251,51,33,32
3252,52,33,32
3253,53,33,32
3254,54,33,32
3255,55,33,32
3256,56,33,32
3257,57,33,32
3258,58,33,32
3259,59,33,32
3260,60,33,32
3261,61,33,32
3262,62,33,32
3263,63,33,32
3264,64,33,32
3265,65,33,32
3266,66,33,32
3267,67,33,32
3268,68,33,32
3269,69,33,31
3270,70,33,30
3271,71,33,29
3272,72,33,28
3273,73,33,27
3274,74,33,26
3275,75,33,25
3276,76,33,24
3277,77,33,23
3278,78,33,22
3279,79,33,21
3280,80,33,20
3281,81,33,19
3282,82,33,18
3283,83,33,17
3284,84,33,16
3285,85,33,15
3286,86,33,14
3287,87,33,13
3288,88,33,12
3289,89,33,11
3290,90,33,10
3291,91,33,9
3292,92,33,8
3293,93,33,7
3294,94,33,6
3295,95,33,5
3296,96,33,4
3297,97,33,3
3298,98,33,2
3299,99,33,1
3300,100,33,0
3301,1,34,0
3302,2,34,1
3303,3,34,2
3304,4,34,3
3305,5,34,4
3306,6,34,5
3307,7,34,6
3308,8,34,7
3309,9,34,8
3310,10,34,9
3311,11,34,10
3312,12,34,11
3313,13,34,12
3314,14,34,13
3315,15,34,14
3316,16,34,15
3317,17,34,16
3318,18,34,17
3319,19,34,18
3320,20,34,19
3321,21,34,20
3322,22,34,21
3323,23,34,22
3324,24,34,23
3325,25,34,24
3326,26,34,25
3327,27,34,26
3328,28,34,27
3329,29,34,28
3330,30,34,29
3331,31,34,30
3332,32,34,31
3333,33,34,32
3334,34,34,33
3335,35,34,33
3336,36,34,33
3337,37,34,33
3338,38,34,33
3339,39,34,33
3340,40,34,33
3341,41,34,33
3342,42,34,33
3343,43,34,33
3344,44,34,33
3345,45,34,33
3346,46,34,33
3347,47,34,33
3348,48,34,33
3349,49,34,33
3350,50,34,33
3351,51,34,33
3352,52,34,33
3353,53,34,33
3354,54,34,33
3355,55,34,33
3356,56,34,33
3357,57,34,33
3358,58,34,33
3359,59,34,33
3360,60,34,33
3361,61,34,33
3362,62,34,33
3363,63,34,33
3364,64,34,33
3365,65,34,33
3366,66,34,33
3367,67,34,33
3368,68,34,32
3369,69,34,31
3370,70,34,30
3371,71,34,29
3372,72,34,28
3373,73,34,27
3374,74,34,26
3375,75,34,25
3376,76,34,24
3377,77,34,23
3378,78,34,22
3379,79,34,21
3380,80,34,20
3381,81,34,19
3382,82,34,18
3383,83,34,17
3384,84,34,16
3385,85,34,15
3386,86,34,14
3387,87,34,13
3388,88,34,12
3389,89,34,11
3390,90,34,10
3391,91,34,9
3392,92,34,8
3393,93,34,7
3394,94,34,6
3395,95,34,5
3396,96,34,4
3397,97,34,3
3398,98,34,2
3399,99,34,1
3400,100,34,0
3401,1,35,0
3402,2,35,1
3403,3,35,2
3404,4,35,3
3405,5,35,4
3406,6,35,5
3407,7,35,6
3408,8,35,7
3409,9,35,8
3410,10,35,9
3411,11,35,10
3412,12,35,11
3413,13,35,12
3414,14,35,13
3415,15,35,14
3416,16,35,15
3417,17,35,16
3418,18,35,17
3419,19,35,18
3420,20,35,19
3421,21,35,20
3422,22,35,21
3423,23,35,22
3424,24,35,23
3425,25,35,24
3426,26,35,25
3427,27,35,26
3428,28,35,27
3429,29,35,28
3430,30,35,29
3431,31,35,30
3432,32,35,31
3433,33,35,32
3434,34,35,33
3435,35,35,34
3436,36,35,34
3437,37,35,34
3438,38,35,34
3439,39,35,34
3440,40,35,34
3441,41,35,34
3442,42,35,34
3443,43,35,34
3444,44,35,34
3445,45,35,34
3446,46,35,34
3447,47,35,34
3448,48,35,34
3449,49,35,34
3450,50,35,34
3451,51,35,34
3452,52,35,34
3453,53,35,34
3454,54,35,34
3455,55,35,34
3456,56,35,34
3457,57,35,34
3458,58,35,34
3459,59,35,34
3460,60,35,34
3461,61,35,34
3462,62,35,34
3463,63,35,34
3464,64,35,34
3465,65,35,34
3466,66,35,34
3467,67,35,33
3468,68,35,32
3469,69,35,31
3470,70,35,30
3471,71,35,29
3472,72,35,28
3473,73,35,27
3474,74,35,26
3475,75,35,25
3476,76,35,24
3477,77,35,23
3478,78,35,22
3479,79,35,21
3480,80,35,20
3481,81,35,19
3482,82,35,18
3483,83,35,17
3484,84,35,16
3485,85,35,15
3486,86,35,14
3487,87,35,13
3488,88,35,12
3489,89,35,11
3490,90,35,10
3491,91,35,9
3492,92,35,8
3493,93,35,7
3494,94,35,6
3495,95,35,5
3496,96,35,4
3497,97,35,3
3498,98,35,2
3499,99,35,1
3500,100,35,0
3501,1,36,0
3502,2,36,1
3503,3,36,2
3504,4,36,3
3505,5,36,4
3506,6,36,5
3507,7,36,6
3508,8,36,7
3509,9,36,8
3510,10,36,9
3511,11,36,10
3512,12,36,11
3513,13,36,12
3514,14,36,13
3515,15,36,14
3516,16,36,15
3517,17,36,16
3518,18,36,17
3519,19,36,18
3520,20,36,19
3521,21,36,20
3522,22,36,21
3523,23,36,22
3524,24,36,23
3525,25,36,24
3526,26,36,25
3527,27,36,26
3528,28,36,27
3529,29,36,28
3530,30,36,29
3531,31,36,30
3532,32,36,31
3533,33,36,32
3534,34,36,33
3535,35,36,34
3536,36,36,35
3537,37,36,35
3538,38,36,35
3539,39,36,35
3540,40,36,35
3541,41,36,35
3542,42,36,35
3543,43,36,35
3544,44,36,35
3545,45,36,35
3546,46,36,35
3547,47,36,35
3548,48,36,35
3549,49,36,35
3550,50,36,35
3551,51,36,35
3552,52,36,35
3553,53,36,35
3554,54,36,35
3555,55,36,35
3556,56,36,35
3557,57,36,35
3558,58,36,35
3559,59,36,35
3560,60,36,35
3561,61,36,35
3562,62,36,35
3563,63,36,35
3564,64,36,35
3565,65,36,35
3566,66,36,34
3567,67,36,33
3568,68,36,32
3569,69,36,31
3570,70,36,30
3571,71,36,29
3572,72,36,28
3573,73,36,27
3574,74,36,26
3575,75,36,25
3576,76,36,24
3577,77,36,23
3578,78,36,22
3579,79,36,21
3580,80,36,20
3581,81,36,19
3582,82,36,18
3583,83,36,17
3584,84,36,16
3585,85,36,15
3586,86,36,14
3587,87,36,13
3588,88,36,12
3589,89,36,11
3590,90,36,10
3591,91,36,9
3592,92,36,8
3593,93,36,7
3594,94,36,6
3595,95,36,5
3596,96,36,4
3597,97,36,3
3598,98,36,2
3599,99,36,1
3600,100,36,0
3601,1,37,0
3602,2,37,1
3603,3,37,2
3604,4,37,3
3605,5,37,4
3606,6,37,5
3607,7,37,6
3608,8,37,7
3609,9,37,8
3610,10,37,9
3611,11,37,10
3612,12,37,11
3613,13,37,12
3614,14,37,13
3615,15,37,14
3616,16,37,15
3617,17,37,16
3618,18,37,17
3619,19,37,18
3620,20,37,19
3621,21,37,20
3622,22,37,21
3623,23,37,22
3624,24,37,23
3625,25,37,24
3626,26,37,25
3627,27,37,26
3628,28,37,27
3629,29,37,28
3630,30,37,29
3631,31,37,30
3632,32,37,31
3633,33,37,32
3634,34,37,33
3635,35,37,34
3636,36,37,35
3637,37,37,36
3638,38,37,36
3639,39,37,36
3640,40,37,36
3641,41,37,36
3642,42,37,36
3643,43,37,36
3644,44,37,36
3645,45,37,36
3646,46,37,36
3647,47,37,36
3648,48,37,36
3649,49,37,36
3650,50,37,36
3651,51,37,36
3652,52,37,36
3653,53,37,36
3654,54,37,36
3655,55,37,36
3656,56,37,36
3657,57,37,36
3658,58,37,36
3659,59,37,36
3660,60,37,36
3661,61,37,36
3662,62,37,36
3663,63,37,36
3664,64,37,36
3665,65,37,35
3666,66,37,34
3667,67,37,33
3668,68,37,32
3669,69,37,31
3670,70,37,30
3671,71,37,29
3672,72,37,28
3673,73,37,27
3674,74,37,26
3675,75,37,25
3676,76,37,24
3677,77,37,23
3678,78,37,22
3679,79,37,21
3680,80,37,20
3681,81,37,19
3682,82,37,18
3683,83,37,17
3684,84,37,16
3685,85,37,15
3686,86,37,14
3687,87,37,13
3688,88,37,12
3689,89,37,11
3690,90,37,10
3691,91,37,9
3692,92,37,8
3693,93,37,7
3694,94,37,6
3695,95,37,5
3696,96,37,4
3697,97,37,3
3698,98,37,2
3699,99,37,1
3700,100,37,0
3701,1,38,0
3702,2,38,1
3703,3,38,2
3704,4,38,3
3705,5,38,4
3706,6,38,5
3707,7,38,6
3708,8,38,7
3709,9,38,8
3710,10,38,9
3711,11,38,10
3712,12,38,11
3713,13,38,12
3714,14,38,13
3715,15,38,14
3716,16,38,15
3717,17,38,16
3718,18,38,17
3719,19,38,18
3720,20,38,19
3721,21,38,20
3722,22,38,21
3723,23,38,22
3724,24,38,23
3725,25,38,24
3726,26,38,25
3727,27,38,26
3728,28,38,27
3729,29,38,28
3730,30,38,29
3731,31,38,30
3732,32,38,31
3733,33,38,32
3734,34,38,33
3735,35,38,34
3736,36,38,35
3737,37,38,36
3738,38,38,37
3739,39,38,37
3740,40,38,37
3741,41,38,37
3742,42,38,37
3743,43,38,37
3744,44,38,37
3745,45,38,37
3746,46,38,37
3747,47,38,37
3748,48,38,37
3749,49,38,37
3750,50,38,37
3751,51,38,37
3752,52,38,37
3753,53,38,37
3754,54,38,37
3755,55,38,37
3756,56,38,37
3757,57,38,37
3758,58,38,37
3759,59,38,37
3760,60,38,37
3761,61,38,37
3762,62,38,37
3763,63,38,37
3764,64,38,36
3765,65,38,35
3766,66,38,34
3767,67,38,33
3768,68,38,32
3769,69,38,31
3770,70,38,30
3771,71,38,29
3772,72,38,28
3773,73,38,27
3774,74,38,26
3775,75,38,25
3776,76,38,24
3777,77,38,23
3778,78,38,22
3779,79,38,21
3780,80,38,20
3781,81,38,19
3782,82,38,18
3783,83,38,17
3784,84,38,16
3785,85,38,15
3786,86,38,14
3787,87,38,13
3788,88,38,12
3789,89,38,11
3790,90,38,10
3791,91,38,9
3792,92,38,8
3793,93,38,7
3794,94,38,6
3795,95,38,5
3796,96,38,4
3797,97,38,3
3798,98,38,2
3799,99,38,1
3800,100,38,0
3801,1,39,0
3802,2,39,1
3803,3,39,2
3804,4,39,3
3805,5,39,4
3806,6,39,5
3807,7,39,6
3808,8,39,7
3809,9,39,8
3810,10,39,9
3811,11,39,10
3812,12,39,11
3813,13,39,12
3814,14,39,13
3815,15,39,14
3816,16,39,15
3817,17,39,16
3818,18,39,17
3819,19,39,18
3820,20,39,19
3821,21,39,20
3822,22,39,21
3823,23,39,22
3824,24,39,23
3825,25,39,24
3826,26,39,25
3827,27,39,26
3828,28,39,27
3829,29,39,28
3830,30,39,29
3831,31,39,30
3832,32,39,31
3833,33,39,32
3834,34,39,33
3835,35,39,34
3836,36,39,35
3837,37,39,36
3838,38,39,37
3839,39,39,38
3840,40,39,38
3841,41,39,38
3842,42,39,38
3843,43,39,38
3844,44,39,38
3845,45,39,38
3846,46,39,38
3847,47,39,38
3848,48,39,38
3849,49,39,38
3850,50,39,38
3851,51,39,38
3852,52,39,38
3853,53,39,38
3854,54,39,38
3855,55,39,38
3856,56,39,38
3857,57,39,38
3858,58,39,38
3859,59,39,38
3860,60,39,38
3861,61,39,38
3862,62,39,38
3863,63,39,37
3864,64,39,36
3865,65,39,35
3866,66,39,34
3867,67,39,33
3868,68,39,32
3869,69,39,31
3870,70,39,30
3871,71,39,29
3872,72,39,28
3873,73,39,27
3874,74,39,26
3875,75,39,25
3876,76,39,24
3877,77,39,23
3878,78,39,22
3879,79,39,21
3880,80,39,20
3881,81,39,19
3882,82,39,18
3883,83,39,17
3884,84,39,16
3885,85,39,15
3886,86,39,14
3887,87,39,13
3888,88,39,12
3889,89,39,11
3890,90,39,10
3891,91,39,9
3892,92,39,8
3893,93,39,7
3894,94,39,6
3895,95,39,5
3896,96,39,4
3897,97,39,3
3898,98,39,2
3899,99,39,1
3900,100,39,0
3901,1,40,0
3902,2,40,1
3903,3,40,2
3904,4,40,3
3905,5,40,4
3906,6,40,5
3907,7,40,6
3908,8,40,7
3909,9,40,8
3910,10,40,9
3911,11,40,10
3912,12,40,11
3913,13,40,12
3914,14,40,13
3915,15,40,14
3916,16,40,15
3917,17,40,16
3918,18,40,17
3919,19,40,18
3920,20,40,19
3921,21,40,20
3922,22,40,21
3923,23,40,22
3924,24,40,23
3925,25,40,24
3926,26,40,25
3927,27,40,26
3928,28,40,27
3929,29,40,28
3930,30,40,29
3931,31,40,30
3932,32,40,31
3933,33,40,32
3934,34,40,33
3935,35,40,34
3936,36,40,35
3937,37,40,36
3938,38,40,37
3939,39,40,38
3940,40,40,39
3941,41,40,39
3942,42,40,39
3943,43,40,39
3944,44,40,39
3945,45,40,39
3946,46,40,39
3947,47,40,39
3948,48,40,39
3949,49,40,39
3950,50,40,39
3951,51,40,39
3952,52,40,39
3953,53,40,39
3954,54,40,39
3955,55,40,39
3956,56,40,39
3957,57,40,39
3958,58,40,39
3959,59,40,39
3960,60,40,39
3961,61,40,39
3962,62,40,38
3963,63,40,37
3964,64,40,36
3965,65,40,35
3966,66,40,34
3967,67,40,33
3968,68,40,32
3969,69,40,31
3970,70,40,30
3971,71,40,29
3972,72,40,28
3973,73,40,27
3974,74,40,26
3975,75,40,25
3976,76,40,24
3977,77,40,23
3978,78,40,22
3979,79,40,21
3980,80,40,20
3981,81,40,19
3982,82,40,18
3983,83,40,17
3984,84,40,16
3985,85,40,15
3986,86,40,14
3987,87,40,13
3988,88,40,12
3989,89,40,11
3990,90,40,10
3991,91,40,9
3992,92,40,8
3993,93,40,7
3994,94,40,6
3995,95,40,5
3996,96,40,4
3997,97,40,3
3998,98,40,2
3999,99,40,1
4000,100,40,0
4001,1,41,0
4002,2,41,1
4003,3,41,2
4004,4,41,3
4005,5,41,4
4006,6,41,5
4007,7,41,6
4008,8,41,7
4009,9,41,8
4010,10,41,9
4011,11,41,10
4012,12,41,11
4013,13,41,12
4014,14,41,13
4015,15,41,14
4016,16,41,15
4017,17,41,16
4018,18,41,17
4019,19,41,18
4020,20,41,19
4021,21,41,20
4022,22,41,21
4023,23,41,22
4024,24,41,23
4025,25,41,24
4026,26,41,25
4027,27,41,26
4028,28,41,27
4029,29,41,28
4030,30,41,29
4031,31,41,30
4032,32,41,31
4033,33,41,32
4034,34,41,33
4035,35,41,34
4036,36,41,35
4037,37,41,36
4038,38,41,37
4039,39,41,38
4040,40,41,39
4041,41,41,40
4042,42,41,40
4043,43,41,40
4044,44,41,40
4045,45,41,40
4046,46,41,40
4047,47,41,40
4048,48,41,40
4049,49,41,40
4050,50,41,40
4051,51,41,40
4052,52,41,40
4053,53,41,40
4054,54,41,40
4055,55,41,40
4056,56,41,40
4057,57,41,40
4058,58,41,40
4059,59,41,40
4060,60,41,40
4061,61,41,39
4062,62,41,38
4063,63,41,37
4064,64,41,36
4065,65,41,35
4066,66,41,34
4067,67,41,33
4068,68,41,32
4069,69,41,31
4070,70,41,30
4071,71,41,29
4072,72,41,28
4073,73,41,27
4074,74,41,26
4075,75,41,25
4076,76,41,24
4077,77,41,23
4078,78,41,22
4079,79,41,21
4080,80,41,20
4081,81,41,19
4082,82,41,18
4083,83,41,17
4084,84,41,16
4085,85,41,15
4086,86,41,14
4087,87,41,13
4088,88,41,12
4089,89,41,11
4090,90,41,10
4091,91,41,9
4092,92,41,8
4093,93,41,7
4094,94,41,6
4095,95,41,5
4096,96,41,4
4097,97,41,3
4098,98,41,2
4099,99,41,1
4100,100,41,0
4101,1,42,0
4102,2,42,1
4103,3,42,2
4104,4,42,3
4105,5,42,4
4106,6,42,5
4107,7,42,6
4108,8,42,7
4109,9,42,8
4110,10,42,9
4111,11,42,10
4112,12,42,11
4113,13,42,12
4114,14,42,13
4115,15,42,14
4116,16,42,15
4117,17,42,16
4118,18,42,17
4119,19,42,18
4120,20,42,19
4121,21,42,20
4122,22,42,21
4123,23,42,22
4124,24,42,23
4125,25,42,24
4126,26,42,25
4127,27,42,26
4128,28,42,27
4129,29,42,28
4130,30,42,29
4131,31,42,30
4132,32,42,31
4133,33,42,32
4134,34,42,33
4135,35,42,34
4136,36,42,35
4137,37,42,36
4138,38,42,37
4139,39,42,38
4140,40,42,39
4141,41,42,40
4142,42,42,41
4143,43,42,41
4144,44,42,41
4145,45,42,41
4146,46,42,41
4147,47,42,41
4148,48,42,41
4149,49,42,41
4150,50,42,41
4151,51,42,41
4152,52,42,41
4153,53,42,41
4154,54,42,41
4155,55,42,41
4156,56,42,41
4157,57,42,41
4158,58,42,41
4159,59,42,41
4160,60,42,40
4161,61,42,39
4162,62,42,38
4163,63,42,37
4164,64,42,36
4165,65,42,35
4166,66,42,34
4167,67,42,33
4168,68,42,32
4169,69,42,31
4170,70,42,30
4171,71,42,29
4172,72,42,28
4173,73,42,27
4174,74,42,26
4175,75,42,25
4176,76,42,24
4177,77,42,23
4178,78,42,22
4179,79,42,21
4180,80,42,20
4181,81,42,19
4182,82,42,18
4183,83,42,17
4184,84,42,16
4185,85,42,15
4186,86,42,14
4187,87,42,13
4188,88,42,12
4189,89,42,11
4190,90,42,10
4191,91,42,9
4192,92,42,8
4193,93,42,7
4194,94,42,6
4195,95,42,5
4196,96,42,4
4197,97,42,3
4198,98,42,2
4199,99,42,1
4200,100,42,0
4201,1,43,0
4202,2,43,1
4203,3,43,2
4204,4,43,3
4205,5,43,4
4206,6,43,5
4207,7,43,6
4208,8,43,7
4209,9,43,8
4210,10,43,9
4211,11,43,10
4212,12,43,11
4213,13,43,12
4214,14,43,13
4215,15,43,14
4216,16,43,15
4217,17,43,16
4218,18,43,17
4219,19,43,18
4220,20,43,19
4221,21,43,20
4222,22,43,21
4223,23,43,22
4224,24,43,23
4225,25,43,24
4226,26,43,25
4227,27,43,26
4228,28,43,27
4229,29,43,28
4230,30,43,29
4231,31,43,30
4232,32,43,31
4233,33,43,32
4234,34,43,33
4235,35,43,34
4236,36,43,35
4237,37,43,36
4238,38,43,37
4239,39,43,38
4240,40,43,39
4241,41,43,40
4242,42,43,41
4243,43,43,42
4244,44,43,42
4245,45,43,42
4246,46,43,42
4247,47,43,42
4248,48,43,42
4249,49,43,42
4250,50,43,42
4251,51,43,42
4252,52,43,42
4253,53,43,42
4254,54,43,42
4255,55,43,42
4256,56,43,42
4257,57,43,42
4258,58,43,42
4259,59,43,41
4260,60,43,40
4261,61,43,39
4262,62,43,38
4263,63,43,37
4264,64,43,36
4265,65,43,35
4266,66,43,34
4267,67,43,33
4268,68,43,32
4269,69,43,31
4270,70,43,30
4271,71,43,29
4272,72,43,28
4273,73,43,27
4274,74,43,26
4275,75,43,25
4276,76,43,24
4277,77,43,23
4278,78,43,22
4279,79,43,21
4280,80,43,20
4281,81,43,19
4282,82,43,18
4283,83,43,17
4284,84,43,16
4285,85,43,15
4286,86,43,14
4287,87,43,13
4288,88,43,12
4289,89,43,11
4290,90,43,10
4291,91,43,9
4292,92,43,8
4293,93,43,7
4294,94,43,6
4295,95,43,5
4296,96,43,4
4297,97,43,3
4298,98,43,2
4299,99,43,1
4300,100,43,0
4301,1,44,0
4302,2,44,1
4303,3,44,2
4304,4,44,3
4305,5,44,4
4306,6,44,5
4307,7,44,6
4308,8,44,7
4309,9,44,8
4310,10,44,9
4311,11,44,10
4312,12,44,11
4313,13,44,12
4314,14,44,13
4315,15,44,14
4316,16,44,15
4317,17,44,16
4318,18,44,17
4319,19,44,18
4320,20,44,19
4321,21,44,20
4322,22,44,21
4323,23,44,22
4324,24,44,23
4325,25,44,24
4326,26,44,25
4327,27,44,26
4328,28,44,27
4329,29,44,28
4330,30,44,29
4331,31,44,30
4332,32,44,31
4333,33,44,32
4334,34,44,33
4335,35,44,34
4336,36,44,35
4337,37,44,36
4338,38,44,37
4339,39,44,38
4340,40,44,39
4341,41,44,40
4342,42,44,41
4343,43,44,42
4344,44,44,43
4345,45,44,43
4346,46,44,43
4347,47,44,43
4348,48,44,43
4349,49,44,43
4350,50,44,43
4351,51,44,43
4352,52,44,43
4353,53,44,43
4354,54,44,43
4355,55,44,43
4356,56,44,43
4357,57,44,43
4358,58,44,42
4359,59,44,41
4360,60,44,40
4361,61,44,39
4362,62,44,38
4363,63,44,37
4364,64,44,36
4365,65,44,35
4366,66,44,34
4367,67,44,33
4368,68,44,32
4369,69,44,31
4370,70,44,30
4371,71,44,29
4372,72,44,28
4373,73,44,27
4374,74,44,26
4375,75,44,25
4376,76,44,24
4377,77,44,23
4378,78,44,22
4379,79,44,21
4380,80,44,20
4381,81,44,19
4382,82,44,18
4383,83,44,17
4384,84,44,16
4385,85,44,15
4386,86,44,14
4387,87,44,13
4388,88,44,12
4389,89,44,11
4390,90,44,10
4391,91,44,9
4392,92,44,8
4393,93,44,7
4394,94,44,6
4395,95,44,5
4396,96,44,4
4397,97,44,3
4398,98,44,2
4399,99,44,1
4400,100,44,0
4401,1,45,0
4402,2,45,1
4403,3,45,2
4404,4,45,3
4405,5,45,4
4406,6,45,5
4407,7,45,6
4408,8,45,7
4409,9,45,8
4410,10,45,9
4411,11,45,10
4412,12,45,11
4413,13,45,12
4414,14,45,13
4415,15,45,14
4416,16,45,15
4417,17,45,16
4418,18,45,17
4419,19,45,18
4420,20,45,19
4421,21,45,20
4422,22,45,21
4423,23,45,22
4424,24,45,23
4425,25,45,24
4426,26,45,25
4427,27,45,26
4428,28,45,27
4429,29,45,28
4430,30,45,29
4431,31,45,30
4432,32,45,31
4433,33,45,32
4434,34,45,33
4435,35,45,34
4436,36,45,35
4437,37,45,36
4438,38,45,37
4439,39,45,38
4440,40,45,39
4441,41,45,40
4442,42,45,41
4443,43,45,42
4444,44,45,43
4445,45,45,44
4446,46,45,44
4447,47,45,44
4448,48,45,44
4449,49,45,44
4450,50,45,44
4451,51,45,44
4452,52,45,44
4453,53,45,44
4454,54,45,44
4455,55,45,44
4456,56,45,44
4457,57,45,43
4458,58,45,42
4459,59,45,41
4460,60,45,40
4461,61,45,39
4462,62,45,38
4463,63,45,37
4464,64,45,36
4465,65,45,35
4466,66,45,34
4467,67,45,33
4468,68,45,32
4469,69,45,31
4470,70,45,30
4471,71,45,29
4472,72,45,28
4473,73,45,27
4474,74,45,26
4475,75,45,25
4476,76,45,24
4477,77,45,23
4478,78,45,22
4479,79,45,21
4480,80,45,20
4481,81,45,19
4482,82,45,18
4483,83,45,17
4484,84,45,16
4485,85,45,15
4486,86,45,14
4487,87,45,13
4488,88,45,12
4489,89,45,11
4490,90,45,10
4491,91,45,9
4492,92,45,8
4493,93,45,7
4494,94,45,6
4495,95,45,5
4496,96,45,4
4497,97,45,3
4498,98,45,2
4499,99,45,1
4500,100,45,0
4501,1,46,0
4502,2,46,1
4503,3,46,2
4504,4,46,3
4505,5,46,4
4506,6,46,5
4507,7,46,6
4508,8,46,7
4509,9,46,8
4510,10,46,9
4511,11,46,10
4512,12,46,11
4513,13,46,12
4514,14,46,13
4515,15,46,14
4516,16,46,15
4517,17,46,16
4518,18,46,17
4519,19,46,18
4520,20,46,19
4521,21,46,20
4522,22,46,21
4523,23,46,22
4524,24,46,23
4525,25,46,24
4526,26,46,25
4527,27,46,26
4528,28,46,27
4529,29,46,28
4530,30,46,29
4531,31,46,30
4532,32,46,31
4533,33,46,32
4534,34,46,33
4535,35,46,34
4536,36,46,35
4537,37,46,36
4538,38,46,37
4539,39,46,38
4540,40,46,39
4541,41,46,40
4542,42,46,41
4543,43,46,42
4544,44,46,43
4545,45,46,44
4546,46,46,45
4547,47,46,45
4548,48,46,45
4549,49,46,45
4550,50,46,45
4551,51,46,45
4552,52,46,45
4553,53,46,45
4554,54,46,45
4555,55,46,45
4556,56,46,44
4557,57,46,43
4558,58,46,42
4559,59,46,41
4560,60,46,40
4561,61,46,39
4562,62,46,38
4563,63,46,37
4564,64,46,36
4565,65,46,35
4566,66,46,34
4567,67,46,33
4568,68,46,32
4569,69,46,31
4570,70,46,30
4571,71,46,29
4572,72,46,28
4573,73,46,27
4574,74,46,26
4575,75,46,25
4576,76,46,24
4577,77,46,23
4578,78,46,22
4579,79,46,21
4580,80,46,20
4581,81,46,19
4582,82,46,18
4583,83,46,17
4584,84,46,16
4585,85,46,15
4586,86,46,14
4587,87,46,13
4588,88,46,12
4589,89,46,11
4590,90,46,10
4591,91,46,9
4592,92,46,8
4593,93,46,7
4594,94,46,6
4595,95,46,5
4596,96,46,4
4597,97,46,3
4598,98,46,2
4599,99,46,1
4600,100,46,0
4601,1,47,0
4602,2,47,1
4603,3,47,2
4604,4,47,3
4605,5,47,4
4606,6,47,5
4607,7,47,6
4608,8,47,7
4609,9,47,8
4610,10,47,9
4611,11,47,10
4612,12,47,11
4613,13,47,12
4614,14,47,13
4615,15,47,14
4616,16,47,15
4617,17,47,16
4618,18,47,17
4619,19,47,18
4620,20,47,19
4621,21,47,20
4622,22,47,21
4623,23,47,22
4624,24,47,23
4625,25,47,24
4626,26,47,25
4627,27,47,26
4628,28,47,27
4629,29,47,28
4630,30,47,29
4631,31,47,30
4632,32,47,31
4633,33,47,32
4634,34,47,33
4635,35,47,34
4636,36,47,35
4637,37,47,36
4638,38,47,37
4639,39,47,38
4640,40,47,39
4641,41,47,40
4642,42,47,41
4643,43,47,42
4644,44,47,43
4645,45,47,44
4646,46,47,45
4647,47,47,46
4648,48,47,46
4649,49,47,46
4650,50,47,46
4651,51,47,46
4652,52,47,46
4653,53,47,46
4654,54,47,46
4655,55,47,45
4656,56,47,44
4657,57,47,43
4658,58,47,42
4659,59,47,41
4660,60,47,40
4661,61,47,39
4662,62,47,38
4663,63,47,37
4664,64,47,36
4665,65,47,35
4666,66,47,34
4667,67,47,33
4668,68,47,32
4669,69,47,31
4670,70,47,30
4671,71,47,29
4672,72,47,28
4673,73,47,27
4674,74,47,26
4675,75,47,25
4676,76,47,24
4677,77,47,23
4678,78,47,22
4679,79,47,21
4680,80,47,20
4681,81,47,19
4682,82,47,18
4683,83,47,17
4684,84,47,16
4685,85,47,15
4686,86,47,14
4687,87,47,13
4688,88,47,12
4689,89,47,11
4690,90,47,10
4691,91,47,9
4692,92,47,8
4693,93,47,7
4694,94,47,6
4695,95,47,5
4696,96,47,4
4697,97,47,3
4698,98,47,2
4699,99,47,1
4700,100,47,0
4701,1,48,0
4702,2,48,1
4703,3,48,2
4704,4,48,3
4705,5,48,4
4706,6,48,5
4707,7,48,6
4708,8,48,7
4709,9,48,8
4710,10,48,9
4711,11,48,10
4712,12,48,11
4713,13,48,12
4714,14,48,13
4715,15,48,14
4716,16,48,15
4717,17,48,16
4718,18,48,17
4719,19,48,18
4720,20,48,19
4721,21,48,20
4722,22,48,21
4723,23,48,22
4724,24,48,23
4725,25,48,24
4726,26,48,25
4727,27,48,26
4728,28,48,27
4729,29,48,28
4730,30,48,29
4731,31,48,30
4732,32,48,31
4733,33,48,32
4734,34,48,33
4735,35,48,34
4736,36,48,35
4737,37,48,36
4738,38,48,37
4739,39,48,38
4740,40,48,39
4741,41,48,40
4742,42,48,41
4743,43,48,42
4744,44,48,43
4745,45,48,44
4746,46,48,45
4747,47,48,46
4748,48,48,47
4749,49,48,47
4750,50,48,47
4751,51,48,47
4752,52,48,47
4753,53,48,47
4754,54,48,46
4755,55,48,45
4756,56,48,44
4757,57,48,43
4758,58,48,42
4759,59,48,41
4760,60,48,40
